source,texte
arduino logs14,"A two-channel relay module is connected with the Arduino’s pin number 12 and pin number 13. You can use a readymade relay module or follow the same connections and build the one by yourself. It’s very simple. The relays used in this project are of the type SPDT “Single Pole and Double Throw”. This type of relay has a total of 5 pins, two relay coil pins, common, normally open, and normally closed. The one side of the relay coil is connected with the 12 volts while the other side of the relay coil is connected with the collector of the 2n2222 NPN transistor. The emitter is connected with the ground, while the base is connected with the 10k ohm resistor. The 10k ohm resistor and the transistor together are used to control the relay which is also called the relay driver. If you want to learn in detail about the electro-mechanical relays, and relay driver design calculations then read my article available on www.electroniclinic.com you can find a link in the description."
arduino logs14,The middle leg of the Potentiometer or variable resistor is connected with the Analog pin A0. While the other two legs are connected with the Arduino’s 3.3 Volts and Gnd.
arduino logs14,"This is a seven-channel relay module, but out of these 7 relays, I will be using only two relays. One relay will be connected with the Arduino’s digital pin 12 and the other relay will be connected with the Arduino’s digital pin 13."
arduino logs14,Arduino Interfacing with MAX232 and HMI TFT LCD module:
arduino logs14,"The HMI TFT LCD display module connection with the MAX232 board and Arduino remain the same as explained in my previous tutorial, the link is given above. This time only the relay module is added. All the connections are done as per the circuit diagram. In the above image, a variable resistor is missing, which you can connect by following the same connections as explained in the circuit diagram."
arduino logs14,HMI TFT LCD Module Control Panel GUI:
arduino logs14,"As you can see in the images above, I am using the same GUI, this time I added the control button on the main screen. So, when I click on the control button it takes me to the image8 which is the control panel user interface."
arduino logs14,"This time I used the Return pressed key value function. I selected the variable memory as 0011, which is same for all the buttons. But the keys values are different. For the load1 I selected 0001, for the load2 I selected 0002, and so on up to 0005. You can select any Keys value you want. Finally, when I click on the Back button it takes me to the main screen."
arduino logs14,"On the sensor user interface, I selected the variable memory 0002 for the Sensor1 and 0006 for the Sensor 2 which you can see in the Arduino programming given below. So that’s all about the GUI of the HMI TFT LCD Display Module. Now, let’s have a look at the Arduino programming."
arduino logs14,HMI Arduino Monitoring and ControlProject Programming:
arduino logs14,HMI Arduino Monitoring and ControlProgram Explanation:
arduino logs14,#include <SoftwareSerial.h>
arduino logs14,"SoftwareSerial max232(2,3);"
arduino logs14,I started off with the SoftwareSerial library. The SoftwareSerial is basically a library that enables the Serial Communication on digital pins other than the Arduino’s default Serial Port. Using the SoftwareSerial library we can create multiple software serial ports with speeds up to 115200bps.
arduino logs14,"In this particular project, you can also use the Arduino’s default Serial port which is on Pin number 0 and pin number 1. But trust me this will really make you tired, because each time you upload a program, you will have to remove the wires. That’s why I always say never use the Arduino’s default Serial Port for the communication with other devices. The Arduino’s default Serial Port should only be used for debugging purposes."
arduino logs14,I created a software Serial Port with the name max232 on the Arduino’s pin number 2 and pin number 3. Pin number 2 is the RX while pin number 3 is the TX.
arduino logs14,#define Sensor1_H               0x00
arduino logs14,#define Sensor1_L               0x02
arduino logs14,#define Sensor2_H               0x00
arduino logs14,#define Sensor2_L               0x06
arduino logs14,Then I defined the Sensors High and Low bytes. These are the same address used in the GUI. 0x0002 and 0x0006.
arduino logs14,Then I defined a pin for the potentiometer. A potentiometer is connected with the Analog Pin A0 of the Arduino.
arduino logs14,int vr = A0;
arduino logs14,"unsigned char sensor1_send[8]= {0xA5, 0x5A, 0x05, 0x82, Sensor1_H, Sensor1_L, 0x00, 0x00};"
arduino logs14,"unsigned char sensor2_send[8]= {0xA5, 0x5A, 0x05, 0x82, Sensor2_H, Sensor2_L,  0x00, 0x00};"
arduino logs14,These are the same commands which I have already explained in my previous tutorial.
arduino logs14,char data;
arduino logs14,String mystring;
arduino logs14,int load1 = 13;
arduino logs14,int load1f = 0;
arduino logs14,int load2 = 12;
arduino logs14,int load2f = 0;
arduino logs14,Then I defined a variable data of the type character. Then I defined another variable mystring of the type String. Then I defined pins for the relays which are connected with the Arduino’s pin number 13 and 12. The load1f and load2f will be used as the flags.
arduino logs14,void setup()
arduino logs14,{
arduino logs14,Serial.begin(115200);
arduino logs14,max232.begin(115200);
arduino logs14,"pinMode(vr,INPUT);"
arduino logs14,"pinMode(load1, OUTPUT);"
arduino logs14,"pinMode(load2, OUTPUT);"
arduino logs14,"digitalWrite(load1, LOW);"
arduino logs14,"digitalWrite(load2, LOW);"
arduino logs14,}
arduino logs14,"In this void setup function, I activated the serial communication and set the sensor as input and  loads as OUTPUT."
arduino logs14,Then starts the void loop function.
arduino logs14,if (max232.available()>0)
arduino logs14,{
arduino logs14,data = max232.read();
arduino logs14,mystring = mystring + byte(data) ;
arduino logs14,delay(10);
arduino logs14,}
arduino logs14,"The above condition means if the Arduino has received data from the HMI TFT LCD display Module, simply read the max232 port store the character in variable data. Convert the received character into the byte and add it with the mystring to make the complete message."
arduino logs14,if (max232.available() == 0)
arduino logs14,{
arduino logs14,//Serial.println(mystring);
arduino logs14,load1control();
arduino logs14,load2control();
arduino logs14,// Sensors data to HMI Intelligent TFT LCD module
arduino logs14,int sensor1 = analogRead(vr);
arduino logs14,int sensor2 = -53;
arduino logs14,sensor1_send[6] = highByte(sensor1);
arduino logs14,sensor1_send[7] = lowByte(sensor1);
arduino logs14,"max232.write(sensor1_send,8);"
arduino logs14,delay(100);
arduino logs14,sensor2_send[6] = highByte(sensor2);
arduino logs14,sensor2_send[7] = lowByte(sensor2);
arduino logs14,"max232.write(sensor2_send,8);"
arduino logs14,delay(100);
arduino logs14,mystring = “”;
arduino logs14,}
arduino logs14,"This condition means if there is no more data on the max232 port then execute the load1control() and load2control() functions. Then we read the sensor and store the value variable Sensor1 which is of the type integer. In sensor2 we store a random value of -53, to check if we can display the negative value. The we divide the sensors values in high bytes and low bytes and the store the results at desired locations in the array. Then finally we empty the mystring value."
arduino logs14,void load1control()
arduino logs14,{
arduino logs14,if (mystring.endsWith(“101”)&& (load1f == 0))
arduino logs14,{
arduino logs14,mystring = “”;
arduino logs14,if(digitalRead(load1) == LOW)
arduino logs14,{
arduino logs14,"digitalWrite(load1,HIGH);"
arduino logs14,Serial.println(“load1 High”);
arduino logs14,}
arduino logs14,load1f = 1;
arduino logs14,}
arduino logs14,if (mystring.endsWith(“101”) && (load1f == 1))
arduino logs14,{
arduino logs14,mystring = “”;
arduino logs14,if(digitalRead(load1) == HIGH)
arduino logs14,{
arduino logs14,"digitalWrite(load1,LOW);"
arduino logs14,Serial.println(“load1 LOW”);
arduino logs14,}
arduino logs14,load1f = 0;
arduino logs14,}
arduino logs14,}
arduino logs14,"Load1control() function is a user defined function, it has no return type and doesn’t take any argument as the input."
arduino logs14,if (mystring.endsWith(“101”)&& (load1f == 0))
arduino logs14,"This condition means if the mystring ends with the 101 and load1f is 0 then empty the mystring variable, and check if the load is off then turn on the load. And change the load1f status from 0 to 1."
arduino logs14,if (mystring.endsWith(“101”) && (load1f == 1))
arduino logs14,"If the same button is pressed again and the load1f is equal to 1, empty the mystring variable , and if the load1 is high then turn OFF the load1, and again change the load1f status from 1 to 0."
arduino logs14,Similarly for the load2.
arduino logs14,The same way you can do it for all the 5 buttons.
arduino logs14,For the complete step by step explanation and practical demonstration watch videos give below. So now you know this code is the combination of the sensor monitoring and load controller projects.
arduino logs14,Related Videos:
arduino logs14,Arduino HMI Sensor Monitoring:
arduino logs14,Arduino HMI 220Vac Load Controller:
arduino logs14,Arduino HMI GUI Designing:
arduino logs14,Engr. Shahzada Fahad
arduino logs14,Related Articles
arduino logs14,Digital 360° Tilt Sensor with Arduino and ESP32
arduino logs14,Underwater Ultrasonic Sensor with Arduino
arduino logs14,"Weighing Scale using Arduino, HX711, and a Load Cell"
arduino logs14,Force Sensitive Resistor FSR with Arduino
arduino logs14,One Comment
arduino logs14,This looks like a display from the companyhttps://www.stoneitech.com/I have one of these screens in my hands. I’m still getting familiar with their gui software.
arduino logs14,Leave a ReplyCancel reply
arduino logs14,Your email address will not be published.Required fields are marked*
arduino logs14,Comment*
arduino logs14,Name*
arduino logs14,Email*
arduino logs14,Website
arduino logs14,"Save my name, email, and website in this browser for the next time I comment."
arduino logs14,Δ
arduino logs14,"pH meter Arduino, pH Meter Calibration, DIYMORE pH Sensor Arduino Code"
arduino logs14,Arduino Libraries Download and Projects they are used in “Project codes”
arduino logs14,"Decoder, 3 to 8 Decoder Block Diagram, Truth Table, and Logic Diagram"
arduino logs14,We are using cookies to give you the best experience on our website.
arduino logs14,You can find out more about which cookies we are using or switch them off insettings.
arduino logs14,This website uses cookies so that we can provide you with the best user experience possible. Cookie information is stored in your browser and performs functions such as recognising you when you return to our website and helping our team to understand which sections of the website you find most interesting and useful.
arduino logs14,Strictly Necessary Cookie should be enabled at all times so that we can save your preferences for cookie settings.
arduino logs14,"If you disable this cookie, we will not be able to save your preferences. This means that every time you visit this website you will need to enable or disable cookies again."
arduino logs15,"GSM based Water Level Monitoring and Control using Arduino, Sim900A, and Ultrasonic Sensor"
arduino logs15,Table of Contents
arduino logs15,GSM Based Water Level Monitoring:
arduino logs15,"GSM based Water Level Monitoring and Control using Arduino, Sim900A, and Ultrasonic Sensor-In today’s article, you will learn how to makeGSM based Water Level Monitoring and control systemusing Arduino Nano,GSM SIM900A module, and HC-SR04 Ultrasonic Sensor."
arduino logs15,"By the way, I have written many articles related to thewater level monitoringand control system, in which I have used different technologies to monitor water levels and control water pumps. For example,"
arduino logs15,"Wireless Water level monitoring using Long-range LoRa transceiver modules, with the help of thisprojectwater level inside a tank can be monitored within a range of 5 Kilometers."
arduino logs15,"IoT based water level monitoring and control system using ESP32 WiFi + Bluetooth module, Waterproof ultrasonic Sensor, and the new Blynk V2.0. With the help of thiswater level monitoring system, you can monitor the water level inside a tank from anywhere in the world."
arduino logs15,I also made a water level monitoring system using aPressure Sensorand displayed the water level information on LEDs.
arduino logs15,"If you’re interested in exploring technologies beyond GSM, such as LoRa and IoT platforms, I highly recommend read my previous articles on theWater Level Monitoring and Control Systems."
arduino logs15,Amazon Links:
arduino logs15,Arduino Nano USB-C Type (Recommended)
arduino logs15,HC-SR04 Ultrasonic Sensor
arduino logs15,GSM SIM900A
arduino logs15,*Disclosure: These are affiliate links. As an Amazon Associate I earn from qualifying purchases.
arduino logs15,"Anyway, let’s get back to our project."
arduino logs15,"For the demonstration purposes, I am going to monitor the water level inside a bucket which you can think of as the water tank and you can think of this 110/220Vac Bulb as the water Pump."
arduino logs15,The Ultrasonic sensor is right on top of the water tank. Everything is in place and it looks good; so let’s go ahead and power up the entire system.
arduino logs15,"As usual, I am using my designedArduino and LoRa based development board, because I specially designed it for projects like these. I am not using a separate power supply for the GSM SIM900A module, because my board has a 5V and 3A power supply which is more than enough to power up the Arduino, GSM, and relays."
arduino logs15,If you don’t want to make such a development board then you can make a dedicated5V and 3A power supply.
arduino logs15,"When the 110/220Vac supply is connected never touch the relay contacts as it can be dangerous. So, as far as possible, wear protective gloves and perform such high voltage experiments in the presence of a companion or someone having basic knowledge of the electrical systems."
arduino logs15,"When the water level in the water tank drops below a certain level, the Arduino starts sending alert messages with the help of GSM module."
arduino logs15,"In the programming, I’ve utilized a timer to ensure that alert messages are generated every 2 minutes. Having an alert message every 2 minutes could indeed be quite annoying. However, it’s important to note that this time duration is adjustable, and I will explain how to modify it later in this article."
arduino logs15,"We have two options, we can turn ON the water pump automatically or we can do it manually. In my case, I don’t want the water pump to turn ON automatically. Anyway, let’s write a message to turn ON the water pump."
arduino logs15,"abc123 is a password to add a little bit of security so that nobody else can control the water pump, you can use any combination of letters, characters, and numbers. Then the word relay, and command on. The % signs are used to separate these parameters. I have already explained this in my GSM based Home automation project. Anyway, the message is ready and let’s send it to control the water pump."
arduino logs15,"You can see the bulb just turned ON which represents a water pump. Now, it will stay ON until the water tank is filled. I filled the Bucket and then the Light “Water Pump” automatically turned OFF."
arduino logs15,"I have also added another feature that is; you can check the water level inside a water tank at anytime, all you need is to write a message which consists of a password and the word level."
arduino logs15,"Anyway, before I send this message, first let’s remove some water. Now, let’s send the message and check the level."
arduino logs15,"This is pretty amazing; with this feature you will never run out of water because you can check the water level at anytime and you can turn ON the water pump whenever you want, you don’t need to wait for the water tank to get completely empty."
arduino logs15,"GSM based Water Level Monitoring, Circuit:"
arduino logs15,Connect the 5V TXD and RXD pins of the GSM SIM900A module to the Arduino digital pins D9 and D10. Connect the 5V and GND pins of the GSM module to the 5V and 3A power supply Vin and GND. The power supply 5V and GND are connected to the Arduino Vin and GND pins.
arduino logs15,Connect the VCC and GND pins of the HC-SR04 Ultrasonic Sensor to the Arduino Vin and GND pins. Connect the Trigger and Echo pins of the Ultrasonic Sensor to the Arduino D2 and D3 pins respectively.
arduino logs15,Connect the VCC and GND wires of the relay module to the 5V and GND. Connect the relay input pin to the Arduino digital pin D4. The Vin and Gnd wires should be connected to a 5V and 3A power supply.
arduino logs15,"You can follow this circuit diagram if you want to make your own 5V and 3A power supply. Now, let’s go ahead and take a look at the programming."
arduino logs15,"GSM based Water Level Monitoring, Programming:"
arduino logs15,About the code:
arduino logs15,"I started off by adding the SoftwareSerial.h header file. Using the SoftwareSerial we can define multiple serial ports. You know, in Arduino Uno and Arduino Nano we have only one serial port that is available on pins 0 and 1. As I want to use the Arduino’s default serial port for the debugging purposes; so that’s why I defined another serial port for the GSM SIM900A module."
arduino logs15,"Next, I defined pins for the Trigger, Echo, and Relay."
arduino logs15,"I also defined some variables for storing the water level value, password, incoming message, and alert message."
arduino logs15,I also defined some variables for the timer.
arduino logs15,"Code inside the setup() function is exactly the same as explained in my previous GSM based home automation project. So, let’s go to the loop() function."
arduino logs15,"Using the millis() function, we calculate the seconds and minutes."
arduino logs15,"So, when the minutes are greater than or equal to 2,  we set the Zero_Level_Flag to false which signals the Arduino to send an alert message. When the alert message is sent the Zero_Level_flag is again set to true, and this whole process starts again."
arduino logs15,"All the other instructions are from myGSM based home automation project, all these instructions are used to split the string message and store the corresponding values in variables. Then we use these different parameters for requesting the water level and for controlling the water pump. I highly recommend you guys should watch my video on theGSM based home automation project. Anyway, that’s all for now."
arduino logs15,Watch Video Tutorial:
arduino logs15,Engr. Shahzada Fahad
arduino logs15,Related Articles
arduino logs15,Digital 360° Tilt Sensor with Arduino and ESP32
arduino logs15,Underwater Ultrasonic Sensor with Arduino
arduino logs15,"Weighing Scale using Arduino, HX711, and a Load Cell"
arduino logs15,Force Sensitive Resistor FSR with Arduino
arduino logs15,3 Comments
arduino logs15,♥️♥️♥️ Sir Your project is best for Educational and professional knowledge. I really like your projects regularly.*I want to know that this is a COMPLETE PROJECT can I use for my home 🏠.Means no other code required..Kindly update as soon as possible.
arduino logs15,Would like to buy GSM based water level indicator for 10 numbers overhead water storage tanks in my society.
arduino logs15,Does the SIM900A module connects directly to the arduino ? because I have read that the required current for the GSM module is 2A and the Arduino UNO cannot provide that much current. How are you using the SIM900A without any external power supply with the arduino ?
arduino logs15,Leave a ReplyCancel reply
arduino logs15,Your email address will not be published.Required fields are marked*
arduino logs15,Comment*
arduino logs15,Name*
arduino logs15,Email*
arduino logs15,Website
arduino logs15,"Save my name, email, and website in this browser for the next time I comment."
arduino logs15,Δ
arduino logs15,"pH meter Arduino, pH Meter Calibration, DIYMORE pH Sensor Arduino Code"
arduino logs15,Arduino Libraries Download and Projects they are used in “Project codes”
arduino logs15,"Decoder, 3 to 8 Decoder Block Diagram, Truth Table, and Logic Diagram"
arduino logs15,We are using cookies to give you the best experience on our website.
arduino logs15,You can find out more about which cookies we are using or switch them off insettings.
arduino logs15,This website uses cookies so that we can provide you with the best user experience possible. Cookie information is stored in your browser and performs functions such as recognising you when you return to our website and helping our team to understand which sections of the website you find most interesting and useful.
arduino logs15,Strictly Necessary Cookie should be enabled at all times so that we can save your preferences for cookie settings.
arduino logs15,"If you disable this cookie, we will not be able to save your preferences. This means that every time you visit this website you will need to enable or disable cookies again."
arduino logs16,Arduino GSM Motor speed controller and monitoring System
arduino logs16,Table of Contents
arduino logs16,Arduino GSM Motor Speed Controller:
arduino logs16,"Arduino GSM Motor speed controller and monitoring-In today’s article, you will learn how to make a highly securedMotor speed controller and Monitoring systemusingArduinoand aGSM moduleSIM900A."
arduino logs16,"Before, I practically demonstrate its functionality; first I would like to talk about some basic things which I believe as a beginner you should know."
arduino logs16,"As usual, I am using my designed Arduino Nano Development board but you can also use Arduino Uno. The reason I am using this development board is because it has this 5V and 3A regulated power supply."
arduino logs16,"I am going to need this power supply to power up the GSM Sim900A module. Because, the Arduino onboard voltage regulator isn’t powerful enough to supply the required current to the GSM module. So, this is the main reason I built myself this Arduino development board and now I can power up GSM modules,high torque servos, and other input and output devices."
arduino logs16,"So, just drop the idea of using the Arduino Nano or Arduino Uno onboard voltage regulator to power up the GSM module, because if you do so,"
arduino logs16,"So, if you want your GSM module to work smoothly; get yourself a readymade 5V and 2 to 3A power supply, and if you are good at making things then you can make thisdevelopment board, or you can only make a dedicated5V and 3A power supply."
arduino logs16,"Anyway, instead of using the 320A Brushed DC Motor controller; you can useany DC motor controllerand the same thing applies to the 775 Dc Motor, you can start with any small DC motor, and even if you want you can also use a Brushless DC motor but then you will have to use this type of the ESC as you can see in the image below “30A”."
arduino logs16,I am going to use my created4S lithium Ion batteryto power up the 320A Motor driver and I am going to power up the Arduino board using a 12V adaptor.
arduino logs16,"Well, I can power up this entire system using a 4S lithium Ion Battery, but it’s a good practice to keep the motor supply separate."
arduino logs16,"If you remember, in the start of the article, I said this is the highly secured motor speed controller and monitoring system."
arduino logs16,"Because, to control the motor speed, first you will have to enter the password. This password can consist of letters, numbers, and special characters. Without a password, nobody would be able to control the motor speed or request the motor speed value from the Arduino."
arduino logs16,"Then the word dcmotor, and finally the speed value. The speed value should be between 0 and 100. 0 means OFF and 100 means full motor speed."
arduino logs16,"You might be thinking why am I using percentage signs; well I am doing this because when the Arduino receives the message. Then the Arduino can easily split the message using % sign as the delimiter. Anyway, the message is ready, and I am going to send it to the Arduino."
arduino logs16,Note: for the practical demonstration watch the video tutorial given at the end of this article.
arduino logs16,"During the practical demonstration, I run the motor at 50% speed, 10% speed, 100%, and I also turned off the motor."
arduino logs16,"Next, I demonstrated, how to request the motor speed value from the Arduino, for this, first I set the motor speed to 80%."
arduino logs16,"Now, to request the speed value, for this, first we type the password, then the word request   followed by the word speed. When the Arduino receives this message, it knows the person is requesting the motor speed value. The message is ready and let’s send it to the Arduino."
arduino logs16,"This value is in microseconds and falls within the range of 1500 to 2000. A value of 1500 microseconds turns off the motor, while a value of 2000 microseconds sets the motor speed to 100%. In the programming, the map function has been utilized to convert a range of 0 to 100 into the range of 1500 to 2000. Anyway, now let’s go ahead and take a look at the connections."
arduino logs16,Amazon Links:
arduino logs16,Arduino Nano USB-C Type (Recommended)
arduino logs16,GSM Sim900A Module
arduino logs16,775 DC Motor
arduino logs16,320A Brushed Motor Controller
arduino logs16,*Disclosure: These are affiliate links. As an Amazon Associate I earn from qualifying purchases.
arduino logs16,For the Beginners:
arduino logs16,If you guys are new to the Arduino then I highly recommend read my articles on
arduino logs16,Arduino GSM Motor Controller Circuit Diagram:
arduino logs16,The VCC and GND wires of the Brushed Motor Controller are connected to the Vin and GND pins. The signal Wire is connected to the Arduino PWM Pin 3.
arduino logs16,"These Red and Black wires with the XT60 connector are used to connect a 3S, 4S, or 5S Lipo or Lithium Ion battery to power up the DC Motor. In my case, I have connected the 775 Brushed DC motor with the controller output wires."
arduino logs16,Connect the power supply pins of the GSM Sim900a module to the regulated 5v and 3A power supply. The 5V and GND wires from the 5V and 3A power supply are connected to the Arduino Vin and Gnd pins.
arduino logs16,Connect the GSM module TXD 5V pin to the Arduino digital pin D9 and connect the RXD 5V pin to the Arduino digital pin D10.
arduino logs16,"For the 5V and 3A power supply, you can follow this circuit diagram. Now, let’s go ahead and take a look at the programming."
arduino logs16,Arduino GSM Motor Controller Programming:
arduino logs16,"I started off by adding the SoftwareSerial.h and Servo.h header files. With the help of SoftwareSerial; I can defined multiple serial ports. As you can see using the SoftwareSerial I have defined another serial port using the Arduino pins 9 and 10. I could also connect the GSM module to the Arduino default Serial port, but I used it for the debugging purposes."
arduino logs16,A “Servo” object named “ESC” is created to control the speed of DC motor using 320A Brushed Motor controller.
arduino logs16,I also defined a variable mspeed of the type integer. I have used it to store the Mapped value.
arduino logs16,"I also defined a variable passcode of the type String, so that I can use a combination of letters, numbers, and characters. So, my password is “abc123”. If I want to change my password then I can simply change this passcode."
arduino logs16,I also defined variables for storing the incoming and outgoing messages.
arduino logs16,"Code in the void setup() function is exactly the same, as used in my previousGSM based Home Automation project. So, let’s go to the loop() function."
arduino logs16,"We simply check if a message is received then store the entire string message in the variable incoming, and then using the % sign as the delimiter we split the message, and store the corresponding values in variables password, mtype, and mvalue."
arduino logs16,And then I have used two conditions that check if the user want to set the motor speed or if the user is requesting the motor speed value.
arduino logs16,sendSMS() function is a user-defined function and it has no return type and it takes one argument as the input and it’s the text message we want to send. Make sure you change this number.
arduino logs16,"The getValue() function is used to split the message using any character as the delimiter. So, that’s all about the programming."
arduino logs16,Watch Video Tutorial:
arduino logs16,Engr. Shahzada Fahad
arduino logs16,Related Articles
arduino logs16,Digital 360° Tilt Sensor with Arduino and ESP32
arduino logs16,Underwater Ultrasonic Sensor with Arduino
arduino logs16,"Weighing Scale using Arduino, HX711, and a Load Cell"
arduino logs16,Force Sensitive Resistor FSR with Arduino
arduino logs16,Leave a ReplyCancel reply
arduino logs16,Your email address will not be published.Required fields are marked*
arduino logs16,Comment*
arduino logs16,Name*
arduino logs16,Email*
arduino logs16,Website
arduino logs16,"Save my name, email, and website in this browser for the next time I comment."
arduino logs16,Δ
arduino logs16,"pH meter Arduino, pH Meter Calibration, DIYMORE pH Sensor Arduino Code"
arduino logs16,Arduino Libraries Download and Projects they are used in “Project codes”
arduino logs16,"Decoder, 3 to 8 Decoder Block Diagram, Truth Table, and Logic Diagram"
arduino logs16,We are using cookies to give you the best experience on our website.
arduino logs16,You can find out more about which cookies we are using or switch them off insettings.
arduino logs16,This website uses cookies so that we can provide you with the best user experience possible. Cookie information is stored in your browser and performs functions such as recognising you when you return to our website and helping our team to understand which sections of the website you find most interesting and useful.
arduino logs16,Strictly Necessary Cookie should be enabled at all times so that we can save your preferences for cookie settings.
arduino logs16,"If you disable this cookie, we will not be able to save your preferences. This means that every time you visit this website you will need to enable or disable cookies again."
arduino logs13,"CO2 Sensor with Arduino, indoor air quality monitoring system, co2 ppm meter"
arduino logs13,Table of Contents
arduino logs13,CO2 Sensor Arduino:
arduino logs13,"NDIR CO2 Sensor, Carbon Dioxide Sensor for indoor air quality monitoring using Arduino-The concentration of carbon dioxide (CO2) in the Earth’s atmosphere has been increasing primarily due to human activities, such as the burning of fossil fuels (coal, oil, and natural gas), deforestation, and certain industrial processes. This increase in CO2 emissions has been linked to global warming and climate change."
arduino logs13,"Before the Industrial Revolution (mid-18th to mid-19th century), the atmospheric concentration of CO2 was relatively stable at around 280ppm (parts per million). However, since then, the concentration of CO2 has risen significantly. In September 2021, the concentration of CO2 in the atmosphere was about 415 ppm, which represents a significant increase of more than 45% compared to pre-industrial levels. But now in 2023 the concentration of CO2 in the atmosphere is around 424 ppm which is the highest value since 2.1 million years. The raise of atmospheric CO2 content to some extent results in global climate change. It’s important to note that the exact concentration of CO2 can vary slightly depending on the location and time of measurement."
arduino logs13,How to accurately measure carbon dioxide gas concentration is becoming a universal research topic.
arduino logs13,"DFRobot released its latest high-precisioninfrared CO2 sensor. The effectively measuring range is from 400 to 5000ppm. This sensor is based on non-dispersive infrared (NDIR) technology and has good selectivity and oxygen-free dependency. Besides, its service life could up to 5 years!"
arduino logs13,"As usual, before trying something complex, first, I am going to start with a getting started tutorial, so that you guys can better understand how to use this beautiful piece of hardware. So, in this tutorial, I am going to make a simpleindoor air quality monitoring systemusing the Gravity Infrared CO2 Sensor V2.0, Arduino, an i2c supported SSD1306 Oled display module, and a 5V buzzer."
arduino logs13,"I am going to use my latestArduino and LoRa based development board, because it already has all the required components and I only need to connect this CO2 sensor."
arduino logs13,"According to the American Society of Heating, Refrigerating, and Air-Conditioning Engineers (ASHRAE) Standard 62.1, the recommend CO2 concentration for occupied spaces is below 1000 ppm. However, achieving lower level, such as below 800 ppm or even 600 ppm, is often desirable for improved air quality."
arduino logs13,"So, I am going to use this CO2 sensor for measuring the CO2 levels inside my room and studio. This can help me determine if the ventilation is adequate. As you might know, when the concentration of CO2 in the air exceeds 1000 ppm, it can have several effects; for example, reduced concentration, attention, and decision-making abilities. This can affect productivity and performance, particularly in environments such as offices, classrooms, and workplaces."
arduino logs13,"I want to keep theCO2 concentrationin my workshop as low as possible. So, I am going to keep theCO2 ppmvalue below 600. And if it exceeds 600ppm the buzzer will turn ON. And then I can go ahead and open the windows or turn ON the exhaust fan, etc."
arduino logs13,"So, without any further delay, let’s get started!!!"
arduino logs13,Amazon Links:
arduino logs13,Arduino Nano USB-C Type (Recommended)
arduino logs13,Co2 sensor
arduino logs13,SSD1306 Oled display Module
arduino logs13,5V Buzzer
arduino logs13,*Disclosure: These are affiliate links. As an Amazon Associate I earn from qualifying purchases.
arduino logs13,Gravity Infrared CO2 Sensor V2.0
arduino logs13,Technical Specifications:
arduino logs13,Operating Voltage: 4.5 ~ 5.5V
arduino logs13,Output: Analog (0.4 ~ 2V)
arduino logs13,Measurement Principle: NDIR (non-dispersive infrared)
arduino logs13,Measurement Range: 400 ~ 5000 ppm
arduino logs13,Accuracy: ±100ppm + 6% readings
arduino logs13,Response Time: <90s
arduino logs13,Average Power: <430mW at 5V
arduino logs13,Operation temperature: 00C ~ 500C
arduino logs13,Operation Humidity: 0 ~ 95% RH (No condensation)
arduino logs13,Life Span: >5 years
arduino logs13,Features:
arduino logs13,Zero Calibration
arduino logs13,"This sensor automatically calibrates itself, but you can also manually calibrate it."
arduino logs13,Method 1: Manual zero calibration
arduino logs13,Short circuit the HD and GND of the sensor to calibrate it. It always needs to last for over 7 seconds at a low level. Make sure that the sensor runs stably for over 20 minutes at a concentration of 400ppm before the calibration. But I don’t do it manually. I let the sensor calibrate itself automatically.
arduino logs13,Method 2: Automatic zero calibration
arduino logs13,The automatic calibration function means that the sensor will intelligently determine the zero point according to the ambient CO2 concentration and automatically calibrate it after a period of continuous operation. The calibration starts from power-on and is performed once every 24 hours. The zero point for automatic calibration is 400 ppm. This calibration is suitable for office and home environment.
arduino logs13,What should be the CO2 level inside a room?
arduino logs13,"The recommended CO2 concentration level inside a room depends on several factors, including the purpose of the room, occupancy levels, and ventilation systems in place. Generally, maintaining a lower CO2 concentration is desirable for good indoor air quality and occupant comfort."
arduino logs13,"The American Society of Heating, Refrigerating, and Air-Conditioning Engineers (ASHRAE) provides guidelines for acceptable indoor CO2 levels. According to ASHRAE Standard 62.1, the recommended CO2 concentration for occupied spaces is below 1,000 parts per million (ppm) above outdoor ambient levels. However, achieving lower levels, such as below 800 ppm or even 600 ppm, is often desirable for improved air quality."
arduino logs13,"It’s important to note that the CO2 concentration is not necessarily a direct measure of other indoor air pollutants. High CO2 levels can indicate inadequate ventilation, which can lead to a buildup of other contaminants such as volatile organic compounds (VOCs) and odors. Therefore, maintaining proper ventilation and air exchange rates is crucial for maintaining good indoor air quality."
arduino logs13,"Different organizations and countries may have their own guidelines and regulations regarding indoor CO2 levels, so it’s advisable to refer to local building codes or consult with relevant authorities for specific recommendations in your region."
arduino logs13,Monitoring devices such as CO2 sensors can be used to measure and track the CO2 levels inside a room. These sensors can help determine if the ventilation is adequate and assist in maintaining a healthy indoor environment.
arduino logs13,What happens when CO2 level inside a room increases above 1000 ppm?
arduino logs13,"When the concentration of CO2 in the air exceeds 1,000 parts per million (ppm), it can have several effects on both human health and indoor air quality. Here are some potential impacts:"
arduino logs13,"Decreased Cognitive Function:High levels of CO2 can impair cognitive function and lead to reduced concentration, attention, and decision-making abilities. This can affect productivity and performance, particularly in environments such as offices, classrooms, and workplaces."
