Nom_PDF,Ligne
ABX00080-datasheet.pdf,14 D4/CANTX0 Digital GPIO 4 / CAN Receiver (RX)
ABX00080-datasheet.pdf,15 D3 Digital GPIO 3 (PWM~) / Interrupt Pin
ABX00080-datasheet.pdf,16 D2 Digital GPIO 2 / Interrupt Pin
ABX00080-datasheet.pdf,17 D1/TX0 Digital GPIO 1 / Serial 0 T ransmitter (TX)
ABX00080-datasheet.pdf,18 D0/TX0 Digital GPIO 0 / Serial 0 Receiver (RX)
ABX00080-datasheet.pdf,Arduino® UNO R4 Minima
ABX00080-datasheet.pdf,15 / 35 Arduino® UNO R4 Minima Modiﬁed: 23/04/202510.3 ICSP
ABX00080-datasheet.pdf,Pin Function Type Description
ABX00080-datasheet.pdf,1 CIPO Internal Contr oller In Peripher al Out
ABX00080-datasheet.pdf,2 +5V Internal Power Supply of 5 V
ABX00080-datasheet.pdf,3 SCK Internal Serial Clock
ABX00080-datasheet.pdf,4 COPI Internal Contr oller Out Peripher al In
ABX00080-datasheet.pdf,5 RESET Internal Reset
ABX00080-datasheet.pdf,6 GND Internal Ground
ABX00080-datasheet.pdf,10.4 SWD/JTAG
ABX00080-datasheet.pdf,Pin Function Type Description
ABX00080-datasheet.pdf,1 +5V Internal Power Supply of 5 V
ABX00080-datasheet.pdf,2 SWDIO Internal Data I/O pin
ABX00080-datasheet.pdf,3 GND Internal Ground
ABX00080-datasheet.pdf,4 SWCLK Internal Clock Pin
ABX00080-datasheet.pdf,5 GND Internal Ground
ABX00080-datasheet.pdf,6 NC Internal Not connected
ABX00080-datasheet.pdf,7 RX Internal Serial Receiver
ABX00080-datasheet.pdf,8 TX Internal Serial T ransmitter
ABX00080-datasheet.pdf,9 GND Internal Ground
ABX00080-datasheet.pdf,10 NC Internal Not connected
ABX00080-datasheet.pdf,Arduino® UNO R4 Minima
ABX00080-datasheet.pdf,16 / 35 Arduino® UNO R4 Minima Modiﬁed: 23/04/202511 Mounting Holes And Board Outline
ABX00080-datasheet.pdf,Mechanical View of Arduino UNO R4 Minima
ABX00080-datasheet.pdf,12 Board Operation
ABX00080-datasheet.pdf,12.1 Getting Started - IDE
ABX00080-datasheet.pdf,If you want to pr ogram your UNO R4 Minima while oﬄine you need to install the Ar duino® Desktop IDE [1]. To
ABX00080-datasheet.pdf,"connect the UNO R4 Minima to your computer, you will need a T ype-C® USB cable, which can also pr ovide po wer to"
ABX00080-datasheet.pdf,"the boar d, as indicated b y the LED (DL1)."
ABX00080-datasheet.pdf,Arduino® UNO R4 Minima
ABX00080-datasheet.pdf,17 / 35 Arduino® UNO R4 Minima Modiﬁed: 23/04/202512.2 Getting Started - Arduino Cloud Editor
ABX00080-datasheet.pdf,"All Ar duino boar ds, including this one, work out-of-the-bo x on the Ar duino Cloud Editor [2], by just installing a"
ABX00080-datasheet.pdf,simple plugin.
ABX00080-datasheet.pdf,"The Ar duino Cloud Editor is hosted online, ther efore it will always be up-to-date with the latest featur es and support"
ABX00080-datasheet.pdf,for all boar ds. Follo w [3] to start coding on the br owser and upload sk etches onto your boar d.
ABX00080-datasheet.pdf,12.3 Getting Started - Arduino Cloud
ABX00080-datasheet.pdf,"All Ar duino IoT enabled pr oducts ar e supported on Ar duino Cloud which allo ws you to log, gr aph and analyze"
ABX00080-datasheet.pdf,"sensor data, trigger e vents, and automate your home or business."
ABX00080-datasheet.pdf,12.4 Online Resources
ABX00080-datasheet.pdf,Now that you have gone thr ough the basics of what you can do with the boar d you can e xplor e the endless
ABX00080-datasheet.pdf,"possibilities it pr ovides b y checking e xciting pr ojects on Ar duino Pr oject Hub [4], the Ar duino Libr ary Refer ence [5],"
ABX00080-datasheet.pdf,"and the online stor e [6]; wher e you will be able to complement your boar d with sensors, actuators and mor e."
ABX00080-datasheet.pdf,12.5 Board Recovery
ABX00080-datasheet.pdf,All Ar duino boar ds have a built-in bootloader which allo ws ﬂashing the boar d via USB . In case a sk etch locks up the
ABX00080-datasheet.pdf,"processor and the boar d is not r eachable anymor e via USB , it is possible to enter bootloader mode b y double-"
ABX00080-datasheet.pdf,tapping the r eset button right after the po wer-up.
ABX00080-datasheet.pdf,Certifications
ABX00080-datasheet.pdf,13 Declaration of Conformity CE DoC (EU)
ABX00080-datasheet.pdf,We declar e under our sole r esponsibility that the pr oducts abo ve ar e in conformity with the essential r equir ements
ABX00080-datasheet.pdf,of the follo wing EU Dir ectives and ther efore qualify for fr ee mo vement within mark ets comprising the Eur opean
ABX00080-datasheet.pdf,Union (EU) and Eur opean Economic Ar ea (EEA).
ABX00080-datasheet.pdf,Arduino® UNO R4 Minima
ABX00080-datasheet.pdf,18 / 35 Arduino® UNO R4 Minima Modiﬁed: 23/04/202514 Declaration of Conformity to EU RoHS & REACH 211
ABX00080-datasheet.pdf,01/19/2021
ABX00080-datasheet.pdf,Arduino boar ds ar e in compliance with RoHS 2 Dir ective 2011/65/EU of the Eur opean Parliament and RoHS 3
ABX00080-datasheet.pdf,Directive 2015/863/EU of the Council of 4 June 2015 on the r estriction of the use of certain hazar dous substances in
ABX00080-datasheet.pdf,electrical and electr onic equipment.
ABX00080-datasheet.pdf,Substance Maximum Limit (ppm)
ABX00080-datasheet.pdf,Lead (Pb) 1000
ABX00080-datasheet.pdf,Cadmium (Cd) 100
ABX00080-datasheet.pdf,Mercury (Hg) 1000
ABX00080-datasheet.pdf,Hexavalent Chr omium (Cr6+) 1000
ABX00080-datasheet.pdf,Poly Br ominated Biphenyls (PBB) 1000
ABX00080-datasheet.pdf,Poly Br ominated Diphenyl ethers (PBDE) 1000
ABX00080-datasheet.pdf,Bis(2-Ethylhe xyl} phthalate (DEHP) 1000
ABX00080-datasheet.pdf,Benzyl butyl phthalate (BBP) 1000
ABX00080-datasheet.pdf,Dibutyl phthalate (DBP) 1000
ABX00080-datasheet.pdf,Diisobutyl phthalate (DIBP) 1000
ABX00080-datasheet.pdf,Exemptions : No e xemptions ar e claimed.
ABX00080-datasheet.pdf,Arduino Boar ds ar e fully compliant with the r elated r equir ements of Eur opean Union Regulation (EC) 1907 /2006
ABX00080-datasheet.pdf,"concerning the Registr ation, Evaluation, Authorization and Restriction of Chemicals (REA CH). W e declar e none of the"
ABX00080-datasheet.pdf,SVHCs ([< https://echa.eur opa.eu/web/guest/candidate-list-table] (<https://echa.eur opa.eu/web/guest/candidate-list-
ABX00080-datasheet.pdf,"table )), the Candidate List of Substances of V ery High Concern for authorization curr ently r eleased b y ECHA, is"
ABX00080-datasheet.pdf,present in all pr oducts (and also package) in quantities totaling in a concentr ation equal or abo ve 0.1%. T o the best
ABX00080-datasheet.pdf,"of our kno wledge, we also declar e that our pr oducts do not contain any of the substances listed on the"
ABX00080-datasheet.pdf,"""Authorization List "" (Anne x XIV of the REA CH r egulations) and Substances of V ery High Concern (SVHC) in any"
ABX00080-datasheet.pdf,signiﬁcant amounts as speciﬁed b y the Anne x XVII of Candidate list published b y ECHA (Eur opean Chemical Agency)
ABX00080-datasheet.pdf,1907 /2006/EC.
ABX00080-datasheet.pdf,Arduino® UNO R4 Minima
ABX00080-datasheet.pdf,19 / 35 Arduino® UNO R4 Minima Modiﬁed: 23/04/202515 Conflict Minerals Declaration
ABX00080-datasheet.pdf,"As a global supplier of electr onic and electrical components, Ar duino is awar e of our obligations with r egar ds to"
ABX00080-datasheet.pdf,"laws and r egulations r egar ding Conﬂict Miner als, speciﬁcally the Dodd-Fr ank W all Str eet Reform and Consumer"
ABX00080-datasheet.pdf,"Protection Act, Section 1502. Ar duino does not dir ectly sour ce or pr ocess conﬂict miner als such as Tin, T antalum,"
ABX00080-datasheet.pdf,"Tungsten, or Gold. Conﬂict miner als ar e contained in our pr oducts in the form of solder, or as a component in metal"
ABX00080-datasheet.pdf,alloys. As part of our r easonable due diligence Ar duino has contacted component suppliers within our supply chain
ABX00080-datasheet.pdf,to verify their continued compliance with the r egulations. Based on the information r eceived thus far we declar e
ABX00080-datasheet.pdf,that our pr oducts contain Conﬂict Miner als sour ced fr om conﬂict-fr ee ar eas.
ABX00080-datasheet.pdf,16 FCC Caution
ABX00080-datasheet.pdf,Any Changes or modiﬁcations not e xpressly appr oved b y the party r esponsible for compliance could void the user ’s
ABX00080-datasheet.pdf,authority to oper ate the equipment.
ABX00080-datasheet.pdf,This de vice complies with part 15 of the FC C Rules. Oper ation is subject to the follo wing two conditions:
ABX00080-datasheet.pdf,(1) This de vice may not cause harmful interfer ence
ABX00080-datasheet.pdf,"(2) this de vice must accept any interfer ence r eceived, including interfer ence that may cause undesir ed oper ation."
ABX00080-datasheet.pdf,FCC RF Radiation Exposur e Statement:
ABX00080-datasheet.pdf,1. This T ransmitter must not be co-located or oper ating in conjunction with any other antenna or tr ansmitter.
ABX00080-datasheet.pdf,2. This equipment complies with RF r adiation e xposur e limits set forth for an uncontr olled envir onment.
ABX00080-datasheet.pdf,3. This equipment should be installed and oper ated with a minimum distance of 20 cm between the r adiator &
ABX00080-datasheet.pdf,your body .
ABX00080-datasheet.pdf,English: User manuals for licence-e xempt r adio appar atus shall contain the follo wing or equivalent notice in a
ABX00080-datasheet.pdf,conspicuous location in the user manual or alternatively on the de vice or both. This de vice complies with Industry
ABX00080-datasheet.pdf,Canada licence-e xempt RSS standar d(s). Oper ation is subject to the follo wing two conditions:
ABX00080-datasheet.pdf,(1) this de vice may not cause interfer ence
ABX00080-datasheet.pdf,"(2) this de vice must accept any interfer ence, including interfer ence that may cause undesir ed oper ation of the"
ABX00080-datasheet.pdf,device.
ABX00080-datasheet.pdf,French: Le pr ésent appar eil est conforme aux CNR d’Industrie Canada applicables aux appar eils r adio e xempts de
ABX00080-datasheet.pdf,licence. L ’exploitation est autorisée aux deux conditions suivantes :
ABX00080-datasheet.pdf,(1) l’ appar eil nedoit pas pr oduir e de br ouillage
ABX00080-datasheet.pdf,"(2) l’utilisateur de l’ appar eil doit accepter tout br ouillage r adioélectrique subi, même si le br ouillage est susceptible"
ABX00080-datasheet.pdf,d’en compr omettr e le fonctionnement.
ABX00080-datasheet.pdf,IC SAR W arning:
ABX00080-datasheet.pdf,English This equipment should be installed and oper ated with a minimum distance of 20 cm between the r adiator
ABX00080-datasheet.pdf,and your body .
ABX00080-datasheet.pdf,Arduino® UNO R4 Minima
ABX00080-datasheet.pdf,"20 / 35 Arduino® UNO R4 Minima Modiﬁed: 23/04/2025French: Lors de l’ installation et de l’ e xploitation de ce dispositif, la distance entr e le r adiateur et le corps est d ’ au"
ABX00080-datasheet.pdf,moins 20 cm.
ABX00080-datasheet.pdf,Important:  The oper ating temper ature of the EUT can ’t exceed 85 ℃  and shouldn ’t be lo wer than -40 ℃ .
ABX00080-datasheet.pdf,"Hereby, Arduino S.r.l. declar es that this pr oduct is in compliance with essential r equir ements and other r elevant"
ABX00080-datasheet.pdf,provisions of Dir ective 201453/EU . This pr oduct is allo wed to be used in all EU member states.
ABX00080-datasheet.pdf,17 Company Information
ABX00080-datasheet.pdf,Company name Arduino S.r.l.
ABX00080-datasheet.pdf,"Company Addr ess Via Andr ea Appiani, 25 - 20900 MONZA （ Italy)"
ABX00080-datasheet.pdf,18 Reference Documentation
ABX00080-datasheet.pdf,Ref Link
ABX00080-datasheet.pdf,Arduino IDE (Desktop) https://www .arduino.cc/en/Main/Softwar e
ABX00080-datasheet.pdf,Arduino Cloud Editor https://cr eate.ar duino.cc/editor
ABX00080-datasheet.pdf,Arduino Cloud Editor - Getting
ABX00080-datasheet.pdf,Startedhttps://docs.ar duino.cc/ar duino-cloud/guides/editor/
ABX00080-datasheet.pdf,Arduino Pr oject Hubhttps://cr eate.ar duino.cc/pr ojecthub?
ABX00080-datasheet.pdf,by=part&part_id=11332&sort=tr ending
ABX00080-datasheet.pdf,Library Refer ence https://github.com/ar duino-libr aries/
ABX00080-datasheet.pdf,Arduino Stor e https://stor e.arduino.cc/
ABX00080-datasheet.pdf,19 Change Log
ABX00080-datasheet.pdf,Date Revision Changes
ABX00080-datasheet.pdf,25/04/2024 4 Updated link to ne w Cloud Editor
ABX00080-datasheet.pdf,28/03/2024 3 Update Rated Curr ent
ABX00080-datasheet.pdf,25/07/2023 2 Update Pin T able
ABX00080-datasheet.pdf,06/19/2023 1 First Release
ABX00080-datasheet.pdf,Arduino® UNO R4 Minima
ABX00080-datasheet.pdf,21 / 35 Arduino® UNO R4 Minima Modiﬁed: 23/04/2025中⽂ (ZH)
ABX00080-datasheet.pdf,描述
ABX00080-datasheet.pdf,Arduino® UNO R4 Minima （以下简称  UNO R4 Minima ）是第⼀款采⽤  32 位微控制器的  UNO 板。它采⽤了瑞萨电⼦
ABX00080-datasheet.pdf,（Renesas ）（ R7FA4M1AB3CFM#AA0 ）的  RA4M1 系列微控制器，内嵌了  48 MHz 的  Arm® Corte x®-M4 微处理器。
ABX00080-datasheet.pdf,UNO R4 的内存⽐上⼀代更⼤，有  256 kB 的闪存， 32 kB 的  SRAM 和  8 kB 的数据存储器（ EEPROM ）。
ABX00080-datasheet.pdf,UNO R4 Minima 板的⼯作电压是  5 V ，使其与具有相同⼯作电压的  UNO 外形尺⼨的配件硬件兼容。因此，为以前的  UNO
ABX00080-datasheet.pdf,版本设计的扩展板可以安全地与该板⼀起使⽤，但由于微控制器的更换，不能保证软件兼容性。
ABX00080-datasheet.pdf,⽬标领域：
ABX00080-datasheet.pdf,创客，初学者，教育
ABX00080-datasheet.pdf,特点
ABX00080-datasheet.pdf,R7FA4M1AB3CFM#AA0
ABX00080-datasheet.pdf,48 MHz Arm® Corte x®-M4 微处理器，带有浮点单元（ FPU ）
ABX00080-datasheet.pdf,5 V ⼯作电压
ABX00080-datasheet.pdf,实时时钟（ RTC ）
ABX00080-datasheet.pdf,内存保护单元（ MPU ）
ABX00080-datasheet.pdf,数字模拟转换器（ DAC ）
ABX00080-datasheet.pdf,内存
ABX00080-datasheet.pdf,256 kB 闪存
ABX00080-datasheet.pdf,32 kB SRAM
ABX00080-datasheet.pdf,8 kB 数据存储器（ EEPROM ）
ABX00080-datasheet.pdf,引脚
ABX00080-datasheet.pdf,14 个数字引脚  (GPIO) ， D0-D13
ABX00080-datasheet.pdf,6 个模拟输⼊引脚（ ADC ）， A0-A5
ABX00080-datasheet.pdf,6 个 PWM 引脚： D3 ， D5 ， D6 ， D9 ， D10 ， D11
ABX00080-datasheet.pdf,外设
ABX00080-datasheet.pdf,电容式触摸感应单元（ CTSU ）
ABX00080-datasheet.pdf,USB 2.0 全速模块（ USBFS ）
ABX00080-datasheet.pdf,⾼达  14 位  ADC
ABX00080-datasheet.pdf,⾼达  12 位  DAC
ABX00080-datasheet.pdf,运算放⼤器（ OPAMP ）
ABX00080-datasheet.pdf,电源
ABX00080-datasheet.pdf,推荐输⼊电压（ VIN ）为  6-24 V
ABX00080-datasheet.pdf,5 V ⼯作电压
ABX00080-datasheet.pdf,Arduino® UNO R4 Minima
ABX00080-datasheet.pdf,22 / 35 Arduino® UNO R4 Minima Modiﬁed: 23/04/2025连接到  VIN 引脚的桶形插孔
ABX00080-datasheet.pdf,通过  USB-C® 以  5 V 供电
ABX00080-datasheet.pdf,肖特基⼆极管⽤于过压和反极性保护
ABX00080-datasheet.pdf,通信
ABX00080-datasheet.pdf,1x U ART （引脚  D0 ， D1 ）
ABX00080-datasheet.pdf,1x SPI（引脚  D10-D13 ， ICSP 头）
ABX00080-datasheet.pdf,1x I2C（引脚  A4 ， A5 ， SDA ， SCL ）
ABX00080-datasheet.pdf,1x CAN（引脚  D4 ， D5 ，需要外部收发器）
ABX00080-datasheet.pdf,⽬录
ABX00080-datasheet.pdf,20 开发板
ABX00080-datasheet.pdf,20.1 应⽤⽰例
ABX00080-datasheet.pdf,UNO R4 Minima 是第⼀款  UNO 系列  32 位开发板，之前基于  8 位  AVR 微控制器。关于  UNO 板，有数千篇指南、教程和
ABX00080-datasheet.pdf,书籍， UNO R4 Minima 继承了它的传统。
ABX00080-datasheet.pdf,该板具有标准的  14 个数字  I/O 端⼝， 6 个模拟通道，专⽤的  I2C 、 SPI 和  UART 连接引脚。与其前辈相⽐，该板具有更⼤
ABX00080-datasheet.pdf,的内存：闪存增加了  8 倍（ 256 kB ）， SRAM 增加了  16 倍（ 32 kB ）。
ABX00080-datasheet.pdf,⼊⻔级项⽬ : 如果这是你在编码和电⼦领域的第⼀个项⽬， UNO R4 Minima 是⼀个很好的选择。它易于⼊⻔，并且有很多
ABX00080-datasheet.pdf,在线⽂档  ( 包括官⽅⽂档和第三⽅⽂档 ) 。
ABX00080-datasheet.pdf,简单的电源管理 : UNO R4 Minima 有⼀个桶形插座连接器，⽀持  6-24 V 的输⼊电压。这种连接器⾮常流⾏，可以去除降低
ABX00080-datasheet.pdf,电压所需的额外电路。
ABX00080-datasheet.pdf,跨平台兼容性 : UNO 的外形尺⼨⾃动使其与数百种现有的第三⽅扩展板和其他配件兼容。
ABX00080-datasheet.pdf,20.2 相关产品
ABX00080-datasheet.pdf,Arduino UNO R3
ABX00080-datasheet.pdf,Arduino UNO R3 SMD
ABX00080-datasheet.pdf,Arduino UNO R4 WiFi
ABX00080-datasheet.pdf,Arduino® UNO R4 Minima
ABX00080-datasheet.pdf,23 / 35 Arduino® UNO R4 Minima Modiﬁed: 23/04/2025评级
ABX00080-datasheet.pdf,21 推荐操作条件
ABX00080-datasheet.pdf,符号 描述 最低 典型 最低 单位
ABX00080-datasheet.pdf,VIN 输⼊电压来⾃  VIN 接线柱 /DC 插孔 6 7.0 24 V
ABX00080-datasheet.pdf,VUSB 从 USB 连接器输⼊电压 4.8 5.0 5.5 V
ABX00080-datasheet.pdf,TOP 操作温度 -40 25 85 °C
ABX00080-datasheet.pdf,Arduino® UNO R4 Minima
ABX00080-datasheet.pdf,24 / 35 Arduino® UNO R4 Minima Modiﬁed: 23/04/2025功能概述
ABX00080-datasheet.pdf,22 ⽅框图
ABX00080-datasheet.pdf,Arduino R4 Minima Block Diagram
ABX00080-datasheet.pdf,Arduino® UNO R4 Minima
ABX00080-datasheet.pdf,25 / 35 Arduino® UNO R4 Minima Modiﬁed: 23/04/202523 微控制器电路板拓扑结构
ABX00080-datasheet.pdf,23.1 前视图
ABX00080-datasheet.pdf,Top View of Arduino UNO R4 Minima
ABX00080-datasheet.pdf,参考资料描述 参考资料 Description
ABX00080-datasheet.pdf,U1 R7FA4M1AB3CFM#AA0 微控制器  IC J4 DC 插孔
ABX00080-datasheet.pdf,U2 ISL854102FRZ- T 降压转换器 DL1 LED TX（串⾏传输）
ABX00080-datasheet.pdf,PB1 重置按钮 DL2 LED RX（串⾏接收）
ABX00080-datasheet.pdf,JANAL OG 模拟输⼊ / 输出标头 DL3 LED 功率
ABX00080-datasheet.pdf,JDIGIT AL 数字输⼊ / 输出标头 DL4 LED SCK ( 串⾏时钟 )
ABX00080-datasheet.pdf,J1 ICSP 头（ SPI ） D2 PMEG6020AELRX 肖特基⼆极管
ABX00080-datasheet.pdf,J2 SWD/JT AG 连接器 D3 PMEG6020AELRX 肖特基⼆极管
ABX00080-datasheet.pdf,J3 CX90B-16P USB-C® 连接器 D4 PRTR5V0U2X ， 215 ESD 保护
ABX00080-datasheet.pdf,Arduino® UNO R4 Minima
ABX00080-datasheet.pdf,26 / 35 Arduino® UNO R4 Minima Modiﬁed: 23/04/202523.2 开发板背⾯视图
ABX00080-datasheet.pdf,Back View of Arduino R4 Minima
ABX00080-datasheet.pdf,24 微控制器（ R7FA4M1AB3CFM#AA0 ）
ABX00080-datasheet.pdf,UNO R4 Minima 基于来⾃瑞萨的  32 位  RA4M1 系列微控制器R7FA4M1AB3CFM#AA0 ，该微控制器采⽤  48 MHz Arm®
ABX00080-datasheet.pdf,Corte x®-M4 微处理器和浮点单元  (FPU) 。
ABX00080-datasheet.pdf,在 UNO R4 Minima 上，⼯作电压固定为  5V ，以便与旧版  UNO 设计的扩展板、配件和电路完全兼容。
ABX00080-datasheet.pdf,R7FA4M1AB3CFM#AA0 特点：
ABX00080-datasheet.pdf,256 kB 闪存 /32 kB SRAM/8 kB 数据闪存（ EEPROM ）
ABX00080-datasheet.pdf,实时时钟（ RTC ）
ABX00080-datasheet.pdf,4x 直接内存访问控制器（ DMA C ）
ABX00080-datasheet.pdf,⾼达  14 位  ADC
ABX00080-datasheet.pdf,⾼达  12 位  DAC
ABX00080-datasheet.pdf,OPAMP
ABX00080-datasheet.pdf,1x CAN 总线
ABX00080-datasheet.pdf,访问Renesas - RA4M1 系列以获取有关此微控制器的更多技术细节。
ABX00080-datasheet.pdf,Arduino® UNO R4 Minima
ABX00080-datasheet.pdf,27 / 35 Arduino® UNO R4 Minima Modiﬁed: 23/04/202525 USB 连接器
ABX00080-datasheet.pdf,UNO R4 Minima 具有⼀个  USB-C® 端⼝，⽤于为您的板⼦供电和编程，以及发送和接收串⾏通信。
ABX00080-datasheet.pdf,注意：请勿通过  USB-C® 端⼝以超过  5V 的电压给板⼦供电。
ABX00080-datasheet.pdf,26 数字模拟转换器（ DAC ）
ABX00080-datasheet.pdf,UNO R4 Minima 具有连接到  A0 模拟引脚的  DAC ，分辨率⾼达  12 位。 DAC ⽤于将数字信号转换为模拟信号。
ABX00080-datasheet.pdf,27 额定电流
ABX00080-datasheet.pdf,最⼩值典型值最⼤值备注
ABX00080-datasheet.pdf,29.71 33.39 36.98 使⽤  USB-C 供电并运⾏开发板出⼚默认固件（闪烁）时的平均电流消耗。
ABX00080-datasheet.pdf,28 电源选项
ABX00080-datasheet.pdf,电源可以通过  VIN 引脚、桶形插孔或  USB-C® 连接器供应。如果电源通过  VIN 供应，则  ISL854102FRZ 降压转换器将电压
ABX00080-datasheet.pdf,降⾄  5V。
ABX00080-datasheet.pdf,VUSB、桶形插座连接器和  VIN 引脚与  ISL854102FRZ 降压转换器连接，分别采⽤肖特基⼆极管进⾏反向极性和过压保护。
ABX00080-datasheet.pdf,通过  USB 供电， RA4M1 微控制器的电压约为 ~4.7 V （由于肖特基压降）。
ABX00080-datasheet.pdf,Arduino® UNO R4 Minima
ABX00080-datasheet.pdf,28 / 35 Arduino® UNO R4 Minima Modiﬁed: 23/04/202528.1 电源树
ABX00080-datasheet.pdf,Arduino UNO R4 Minima power tree.
ABX00080-datasheet.pdf,28.2 引脚电压
ABX00080-datasheet.pdf,UNO R4 Minima 在  5V 上运⾏，除了3.3V 引脚以外，该板上的所有引脚都是  5V 。该引脚从  R7FA4M1AB3CFM#AA0 的
ABX00080-datasheet.pdf,VCC_USB引脚获取电源，并未连接到降压转换器。
ABX00080-datasheet.pdf,28.3 引脚电流
ABX00080-datasheet.pdf,R7FA4M1AB3CFM#AA0 微控制器上的  GPIO 可以处理⾼达8 mA的电流。请勿直接连接需要更⾼电流的设备到  GPIO 。
ABX00080-datasheet.pdf,如果您需要为需要更多功率的外部设备（例如伺服电机）提供电源，请使⽤外部电源。
ABX00080-datasheet.pdf,Arduino® UNO R4 Minima
ABX00080-datasheet.pdf,29 / 35 Arduino® UNO R4 Minima Modiﬁed: 23/04/2025机械信息
ABX00080-datasheet.pdf,29 引脚布局
ABX00080-datasheet.pdf,Pinout for UNO R4 Minima.
ABX00080-datasheet.pdf,Arduino® UNO R4 Minima
ABX00080-datasheet.pdf,30 / 35 Arduino® UNO R4 Minima Modiﬁed: 23/04/202529.1 模拟
ABX00080-datasheet.pdf,引脚 功能 类型 描述
ABX00080-datasheet.pdf,1 BOO T MD 模式选择
ABX00080-datasheet.pdf,2 IOREF IOREF 数字逻辑  V 的参考  - 连接到  5 V
ABX00080-datasheet.pdf,3 Reset 重置 重置
ABX00080-datasheet.pdf,4 +3V3 电源 +3V3 电源线
ABX00080-datasheet.pdf,5 +5V 电源 +5V 电源线
ABX00080-datasheet.pdf,6 GND 电源 接地
ABX00080-datasheet.pdf,7 GND 电源 接地
ABX00080-datasheet.pdf,8 VIN 电源 电压输⼊
ABX00080-datasheet.pdf,9 A0 模拟 模拟输⼊  0 / D AC
ABX00080-datasheet.pdf,10 A1 模拟 模拟输⼊  1 / OP AMP+
ABX00080-datasheet.pdf,11 A2 模拟 模拟输⼊  2 / OP AMP-
ABX00080-datasheet.pdf,12 A3 模拟 模拟输⼊  3 / OP AMPOut
ABX00080-datasheet.pdf,13 A4 模拟 模拟输⼊  4 / I2C 串⾏数据（ SDA ）
ABX00080-datasheet.pdf,14 A5 模拟 模拟输⼊  5 / I2C 串⾏时钟（ SCL ）
ABX00080-datasheet.pdf,29.2 数字信号
ABX00080-datasheet.pdf,引脚功能 类型 描述
ABX00080-datasheet.pdf,1 SCL 数字信号 I2C 串⾏时钟（ SCL ）
ABX00080-datasheet.pdf,2 SDA 数字信号 I2C 串⾏数据线（ SDA ）
ABX00080-datasheet.pdf,3 AREF 数字信号 模拟参考电压
ABX00080-datasheet.pdf,4 GND 电源 接地
ABX00080-datasheet.pdf,5 D13/SCK 数字信号 GPIO 13 / SPI 时钟
ABX00080-datasheet.pdf,6 D12/CIPO 数字信号 GPIO 12 / SPI 控制器在外设输出
ABX00080-datasheet.pdf,7 D11/C OPI 数字信号 GPIO 11 （ PWM ） / SPI 控制器输出外设输⼊
ABX00080-datasheet.pdf,8 D10/CS 数字信号 GPIO 10 （ PWM ） / SPI 芯⽚选择
ABX00080-datasheet.pdf,9 D9 数字信号 GPIO 9 (PWM~)
ABX00080-datasheet.pdf,10 D8 数字信号 GPIO 8
ABX00080-datasheet.pdf,11 D7 数字信号 GPIO 7
ABX00080-datasheet.pdf,12 D6 数字信号 GPIO 6（ PWM~ ）
ABX00080-datasheet.pdf,13 D5/CANRX0 数字信号 GPIO 5（ PWM~ ） / CAN 发射器（ TX ）
ABX00080-datasheet.pdf,14 D4/CANTX0 数字信号 GPIO 4 / CAN 接收器（ RX ）
ABX00080-datasheet.pdf,15 D3 数字信号 GPIO 3（ PWM 〜） / 中断引脚
ABX00080-datasheet.pdf,16 D2 数字信号 GPIO 2 / 中断引脚
ABX00080-datasheet.pdf,17 D1/TX0 数字信号 GPIO 1 / 串⾏  0 发射器  (TX)
ABX00080-datasheet.pdf,18 D0/TX0 数字信号 GPIO 0 / Serial 0 接收器  (RX)
ABX00080-datasheet.pdf,Arduino® UNO R4 Minima
ABX00080-datasheet.pdf,31 / 35 Arduino® UNO R4 Minima Modiﬁed: 23/04/202529.3 ICSP
ABX00080-datasheet.pdf,引脚 功能 类型 描述
ABX00080-datasheet.pdf,1 CIPO 内部功能 控制器在外设中
ABX00080-datasheet.pdf,2 +5V 内部功能 5 V 的电源
ABX00080-datasheet.pdf,3 SCK 内部功能 串⾏时钟
ABX00080-datasheet.pdf,4 COPI 内部功能 控制器输出  外设输⼊
ABX00080-datasheet.pdf,5 RESET 内部功能 重置
ABX00080-datasheet.pdf,6 GND 内部功能 接地
ABX00080-datasheet.pdf,29.4 SWD/JTAG
ABX00080-datasheet.pdf,引脚 功能 类型 描述
ABX00080-datasheet.pdf,1 +5V 内部功能 5 V 的电源
ABX00080-datasheet.pdf,2 SWDIO 内部功能 数据输⼊ / 输出引脚
ABX00080-datasheet.pdf,3 GND 内部功能 接地
ABX00080-datasheet.pdf,4 SWCLK 内部功能 时钟引脚
ABX00080-datasheet.pdf,5 GND 内部功能 接地
ABX00080-datasheet.pdf,6 NC 内部功能 未连接
ABX00080-datasheet.pdf,7 RX 内部功能 串⾏接收器
ABX00080-datasheet.pdf,8 TX 内部功能 串⾏发射器
ABX00080-datasheet.pdf,9 GND 内部功能 接地
ABX00080-datasheet.pdf,10 NC 内部功能 未连接
ABX00080-datasheet.pdf,Arduino® UNO R4 Minima
ABX00080-datasheet.pdf,32 / 35 Arduino® UNO R4 Minima Modiﬁed: 23/04/202530 安装孔和开发板外形图
ABX00080-datasheet.pdf,Mechanical View of Arduino UNO R4 Minima
ABX00080-datasheet.pdf,31 开发板操作
ABX00080-datasheet.pdf,31.1 ⼊⻔  - IDE
